"ROK";"OBJECTID";"KOD_LOKALITA";"KOD_LOK";"NAZ_LOKAL";"PUVODNI_NAZEV";"PUVODNI_KOD";"MON_DRUH";"DATUM_MONIT";"MONITOROVATEL";"NOC_MONIT";"ABI_TEPLOTA";"ABI_VITR";"ABI_POCASI";"ABI_POZNAMKA";"STA_STAVVODAPERIODTUN";"STA_STAVVODALITORAL";"STA_PRUHLEDNOSTVODA";"STA_PRUHLEDNOSTVODAPOZN";"STA_ZABARVENIZAKAL";"STA_DUVODZABARVENIZAKAL";"STA_VEKSLOZENIRYBOBSADKA";"STA_POKRVEGETACE";"STA_POZNAMKA";"DALŠÍ_DRUHY2";"STA_DRUHRVEGRASA";"STA_DRUHRVEG1";"STA_DRUHRVEG2";"STA_DRUHVEGJINY";"VLV_VLIVY";"VLV_CINNOSTDOPAD";"VLV_POZNAMKA";"POP_VYSKYTDRUH";"POP_CELKPOCETVSEEXEMPLAR";"POP_CELKPOCETVSEEXEMPLARREL";"POP_CELKPOCETVSEADULT";"POP_CELKPOCETVSEADULTREL";"POP_POCETSAMEC";"POP_POCETSAMECREL";"POP_POCETSAMICE";"POP_POCETSAMICEREL";"POP_POCETPOHLNEURCENYADULT";"POP_POCETPOHLNEURCENYADULTREL";"POP_POCETMRTVYJEDINEC";"POP_POCETMRTVYJEDINECREL";"POP_CELKPOCETVSESUBADULT";"POP_CELKPOCETVSESUBADULTREL";"POP_POCETJUVENIL";"POP_POCETJUVENILREL";"POP_POCETLARVA";"POP_POCETLARVAREL";"POP_POCETMETAMORF";"POP_POCETMETAMORFREL";"POP_CELKPOCETVSESNUSKA";"POP_CELKPOCETVSESNUSKAREL";"POP_PLOCHASNUSKA";"POP_POZNAMKA";"CREATIONDATE";"CREATOR";"EDITDATE";"EDITOR";"STA_SLEDOVANIEVL";"STA_ZOOPLANKTON";"STA_KACHNALOV";"STA_ZASTINENI";"POP_VYSKYTDRUH.1";"POP_PLOCHASNUSKA_M2";"SITECODE";"EVL_SITECODE";"STA_STAVVODA";"STA_ZABARVENIZAKAL_POZN";"STA_KACHNAPRITOMNOST";"STA_KACHNA";"STA_MANIPULACE";"STA_ZASTINENIHLADINA";"STA_KONTAMINACE";"STA_PLISEN";"POP_DRUHANONE";"CREATION_DATE";"EDIT_DATE"
2018;"";"";"amp291";"Bohuslavice - tùnì";"";"";"Triturus cristatus";"21.06.2018 22:00";"Daniela Peèínková";"ne";22;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;"";"";"";"";"ano";"";"nálety rozrušují bøehy koupalištì";"";"";"øádovì niší desítky";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"øádovì niší desítky";NA;"";"";"";NA;"";"27.12.2018 10:45";"daniela.pecinkova";"27.12.2018 10:45";"daniela.pecinkova";"";"";"";NA;"";NA;"";"amp291";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp291";"bohuslavice-tùnì";"";"";"Triturus cristatus";"27.06.2019 22:00";"Daniela Peèínková";"ne";28;"bezvìtøí";"jasno";"";0;0;NA;"";"";"";"";NA;"všechny tùnì vyschlé, zarostlé kopøivou a chrasticí rákosovitou";NA;"";"";"";"";"ano";"zarùstání bøehù náletovımi døevinami, vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému)";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"27.08.2019 13:32";"daniela.pecinkova";"27.08.2019 13:32";"daniela.pecinkova";"";"";"";NA;"";NA;"";"amp291";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp53";"Cepská pískovna";"";"";"Triturus cristatus";"04.04.2018 22:00";"Jiøí Neudert";"ne";NA;"";"";"";60;NA;100;"";"bez zákalu";"";"";NA;"";NA;"";"";"";"";"ano";"";"Dlouhodobé sucho. Zavleèen Carassius auratus.";"";"";"";NA;"";"";"øádovì vyšší desítky";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"21.01.2019 13:31";"jiri_neudert_aopk";"21.01.2019 13:31";"jiri_neudert_aopk";"";"";"";NA;"";NA;"";"amp53";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp53";"Cepská pískovna";"";"";"Triturus cristatus";"23.04.2018 22:00";"Jiøí Neudert";"ne";NA;"";"";"";40;NA;NA;"";"bez zákalu";"";"";NA;"";NA;"";"";"";"";"ano";"";"Dlouhodobé sucho.";"";"";"";NA;"øádovì vyšší desítky";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"22.01.2019 9:31";"jiri_neudert_aopk";"22.01.2019 9:31";"jiri_neudert_aopk";"";"";"";NA;"";NA;"";"amp53";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp53";"Cepská pískovna";"";"";"Triturus cristatus";"29.06.2018 22:00";"Jiøí Neudert";"ne";NA;"";"";"";20;NA;NA;"";"bez zákalu";"";"";NA;"";NA;"";"";"";"";"";"";"";"";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"øádovì vyšší desítky";NA;"";NA;"øádovì niší desítky";NA;"";"";"";NA;"";"22.01.2019 11:00";"jiri_neudert_aopk";"22.01.2019 11:00";"jiri_neudert_aopk";"";"";"";NA;"";NA;"";"amp53";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp53";"Cepské pískovny";"";"";"Triturus cristatus";"25.04.2019 22:00";"Hana Chobotská";"ne";NA;"";"";"";20;NA;NA;"";"";"";"";NA;"";NA;"";"";"";"";"";"";"";"ano";"";"";NA;"";"1";"";4;"";8;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"06.01.2020 12:13";"jiri_neudert_aopk";"06.01.2020 12:18";"jiri_neudert_aopk";"";"";"";NA;"";NA;"";"amp53";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp53";"Cepské pískovny";"";"";"Triturus cristatus";"04.06.2019 22:00";"Jiøí Neudert";"ne";NA;"";"";"";20;NA;NA;"";"";"";"";NA;"";NA;"";"";"";"";"";"";"";"ano";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";7;"";NA;"";"";"";NA;"";"06.01.2020 13:18";"jiri_neudert_aopk";"06.01.2020 13:18";"jiri_neudert_aopk";"";"";"";NA;"";NA;"";"amp53";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp212";"Cerne jezero";"";"";"Lissotriton montandoni";"21.08.2019 10:00";"Vít Slezák";"ne";23;"bezvìtøí";"polojasno";"";NA;100;NA;"";"bez zákalu";"";"";NA;"";NA;"";"";"";"";"ne";"";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"19.09.2019 10:49";"vit_slezak_aopk";"19.09.2019 10:49";"vit_slezak_aopk";"";"";"";NA;"";NA;"";"amp212";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"15.05.2018 22:00";"Luboš Beran";"ne";NA;"slabı";"polojasno";NA;NA;NA;20;NA;"hnìdı";"zvíøené sedimenty";NA;NA;"3 rybníèky. horní bez vody, tùòka vyschla, dolní a prostøední na vodì a zarybneny.";NA;NA;NA;NA;NA;"ano";"chov ryb intensita, vysychání (mokøadního ekosystému)";NA;"ne";"na";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"na";NA;NA;"vıskyt nezjištìnı. sucho a prerybneni.";"28.11.2018 9:02";"lubos.beran";"28.11.2018 9:02";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"14.06.2018 22:00";"Luboš Beran";"ne";NA;"slabı";"polojasno";NA;NA;NA;20;NA;"hnìdı";"zvíøené sedimenty";NA;NA;"3 rybníèky. horní bez vody, tùòka tak 2x2 m, dolní a prostøední na vodì a zastaveny.";NA;NA;NA;NA;NA;"ano";"chov ryb intensita, vysychání (mokøadního ekosystému)";NA;"ano";"2";NA;2;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"pozorování pouze 2 jedincù.";"14.06.2018 12:14";"lubos.beran";"14.06.2018 12:24";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"17.04.2019 10:00";"Luboš Beran";"ne";12;"slabı";"jasno";NA;NA;15;15;NA;"hnìdı";"zvíøené sedimenty";"nezname, ryby nepozorovany";10;"horni rybnicek dlouhodobe vypusteny, prostredni vypusteny, dolni zkaleny";NA;NA;NA;NA;NA;"ano";"chov ryb intensita, vysychání (mokøadního ekosystému), regulování vodní hladiny";"Dolni rybnicek napusten. Prostredni vypusteny, posledni kaluze vysychaji, horni vypusteny, tunka v nem temer vyschla.";"ne";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Vyskyt nezjisten, nema ani kde. Dolni plny ryb, zbyle 2 prakticky bez vody.";"16.01.2020 8:41";"lubos.beran";"16.01.2020 8:41";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"13.09.2019 10:00";"Luboš Beran";"ne";20;"slabı";"polojasno";NA;NA;15;15;NA;"hnìdı";"zvíøené sedimenty";"nezname, ryby nepozorovany";10;"horni rybnicek dlouhodobe vypusteny, prostredni vypusteny, dolni zkaleny";NA;NA;NA;NA;NA;"ano";"chov ryb intensita, vysychání (mokøadního ekosystému), regulování vodní hladiny";"Dolni rybnicek napusten. Prostredni vypusteny, horni vypusteny, tunka v nem temer vyschla.";"ne";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Vyskyt nezjisten, nema ani kde. Dolni plny ryb, zbyle 2 prakticky bez vody.";"16.01.2020 8:44";"lubos.beran";"16.01.2020 8:44";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"23.03.2017 23:00";"Luboš Beran";NA;NA;NA;NA;NA;NA;60;20;NA;"bez zákalu";NA;NA;60;"3 rybníèky";NA;NA;NA;NA;NA;"ano";"chov ryb intensita,regulování vodní hladiny,vysychání (mokøadního ekosystému)";"horní trvale vypuštìn, jen tùòka 2x3 m, prostøední pøerybnìn";"ne";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Ozyvaly se";"08.01.2018 8:27";"lubos.beran";"08.01.2018 8:27";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"03.04.2017 22:00";"Luboš Beran";NA;NA;NA;NA;NA;NA;60;20;NA;"bez zákalu";NA;NA;60;"3 rybníèky. ";NA;NA;NA;NA;NA;"ano";"chov ryb intensita,regulování vodní hladiny";"horní vypuštìny jen  tùòka 3x2 m, prostøední vypuštìn, dolní napuštìn zakalen";"ano";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"26.04.2017 11:59";"lubos.beran";"26.04.2017 11:59";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"17.05.2017 22:00";"Luboš Beran";NA;NA;NA;NA;NA;NA;60;20;NA;"bez zákalu";NA;NA;60;"3 rybníèky";NA;NA;NA;NA;NA;"ano";"chov ryb intensita,regulování vodní hladiny,vysychání (mokøadního ekosystému)";"horní jen tùòka, prostøední vypuštìny s trochou vody, spodní napuštìn";"ano";"5";NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;4;"øádovì vyšší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"08.01.2018 8:48";"lubos.beran";"08.01.2018 8:48";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp14";"cihadla";"";"";"Bombina bombina";"13.06.2017 22:00";"Luboš Beran";NA;NA;NA;NA;NA;NA;60;20;NA;"bez zákalu";NA;NA;10;"3 rybníèky. ";NA;NA;NA;NA;NA;"ano";"chov ryb intensita,regulování vodní hladiny,vysychání (mokøadního ekosystému)";"horní vypuštìny jen  tùòka 3x2 m, prostøední vypuštìn, dolní napuštìn zakalen";"ano";"9";NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"loue v horním rybnicku.";"19.05.2017 8:21";"lubos.beran";"16.06.2017 7:21";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp14";"cihadla";"";"";"Triturus cristatus";"15.05.2018 22:00";"Luboš Beran";"ne";NA;"slabı";"polojasno";"";NA;NA;20;"";"hnìdı";"zvíøené sedimenty";"";NA;"3 rybníèky. horní bez vody, tùòka vyschla, dolní a prostøední na vodì a zarybneny.";NA;"";"";"";"";"ano";"chov ryb intensita, vysychání (mokøadního ekosystému)";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"337";"";NA;"vıskyt nezjištìnı. sucho a prerybneni.";"28.05.2018 14:02";"lubos.beran";"28.05.2018 14:02";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp14";"cihadla";"";"";"Triturus cristatus";"14.06.2018 22:00";"Luboš Beran";"ne";NA;"slabı";"polojasno";"";NA;NA;20;"";"hnìdı";"zvíøené sedimenty";"";NA;"3 rybníèky. horní bez vody, tùòka tak 2x2 m, dolní a prostøední na vodì a zastaveny.";NA;"";"";"";"";"ano";"chov ryb intensita, vysychání (mokøadního ekosystému)";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"bez nálezu dospelcu i larev.";"14.06.2018 12:16";"lubos.beran";"14.06.2018 12:16";"lubos.beran";"";"";"";NA;"";NA;"";"amp14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp305";"Cihelna Kunín - hliništì, Lenèina tùò";"";"";"Triturus cristatus";"19.07.2019 22:00";"Klára Herzogová";"ne";27;"bezvìtøí";"jasno";"";50;10;50;"a na dno";"hnìdı";"zvíøené sedimenty";"";70;"";NA;"";"";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému)";"";"ano";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";6;"";NA;"";"";"";NA;"prolovování síkou";"25.07.2019 8:09";"klara.herzogova";"25.07.2019 8:09";"klara.herzogova";"";"";"";NA;"";NA;"";"amp305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp305";"Cihelna Kunín - hliništì, Lenèina tùò";"";"";"Triturus cristatus";"06.06.2019 22:00";"Klára Herzogová";"ne";26;"bezvìtøí";"jasno";"";NA;90;50;"a na dno";"hnìdı";"zvíøené sedimenty";"";30;"";NA;"";"orobince";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì";"";"ano";"";"";NA;"";"1";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Pouití ivolovnıch pastí";"11.06.2019 10:19";"klara.herzogova";"11.06.2019 10:19";"klara.herzogova";"";"";"";NA;"";NA;"";"amp305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp305";"Cihelna Kunín - hliništì, Lenèina tùò";"";"";"Triturus cristatus";"26.04.2019 22:00";"Klára Herzogová";"ne";24;"slabı";"polojasno";"";NA;30;40;"";"hnìdı";"zvíøené sedimenty";"";0;"podzim 2018 odbahnìní";NA;"";"orobince";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému)";"sucho, podzim 2018 odbahnìní";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"èolek obecnı cca 15 jedincù, prolovování síkou, sèítání z hladiny";"16.05.2019 12:58";"klara.herzogova";"16.05.2019 13:08";"klara.herzogova";"";"";"";NA;"";NA;"";"amp305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp305";"Cihelna Kunín - hliništì, Lenèina tùò";"";"";"Triturus cristatus";"25.05.2018 22:00";"Dagmar Metysová";"ne";23;"slabı";"jasno";"";60;50;50;"A na dno";"zelenı";"vegetaèní zákal";"";75;"V bezprostøední blízkosti (10 m) nová tùò, 2. sezóna.";NA;"";"orobince, abník jitrocelovı";"pøeslièka poøíèní";"";"ano";"vysychání (mokøadního ekosystému), zazemòování, vıvoj biocenózy, sukcese všeobecnì";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Èolci nebyli pozorování, letos však vyuili sousední novou tùò - nález 12 larev èolka velkého.";"08.06.2018 11:57";"dagmar.metysova";"08.06.2018 11:57";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp305";"Cihelna Kunín - hliništì, Lenèina tùò";"";"";"Triturus cristatus";"04.09.2018 22:00";"Dagmar Metysová";"ne";20;"slabı";"zataeno";"Po vydatnıch srákách";10;20;5;"Dobrá, nemìøitelná - hloubka 5 cm";"bez zákalu";"";"";90;"Silnì zarostlá orobincem, letos v letních mìsících vyschlá";NA;"";"orobinec širokolistı";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému)";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Èolci velcí letos k rozmnoování vyuili 10 m vzdálenou novìjší nezarostlou tùò.";"04.09.2018 9:22";"dagmar.metysova";"04.09.2018 9:22";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp304";"Cihelna Kunín - Hliništì, Štìpánova tùò";"";"";"Triturus cristatus";"19.07.2019 22:00";"Klára Herzogová";"ne";27;"bezvìtøí";"jasno";"";40;0;20;"a na dno";"hnìdı";"zvíøené sedimenty";"";0;"";NA;"";"";"";"";"ano";"predace, vysychání (mokøadního ekosystému)";"volavky";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"25.07.2019 7:53";"klara.herzogova";"25.07.2019 7:53";"klara.herzogova";"";"";"";NA;"";NA;"";"amp304";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp304";"Cihelna Kunín - Hliništì, Štìpánova tùò";"";"";"Triturus cristatus";"06.06.2019 22:00";"Klára Herzogová";"ne";26;"bezvìtøí";"jasno";"";NA;90;30;"";"hnìdı";"zvíøené sedimenty";"";30;"";NA;"";"orobince";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Pouití ivolovnıch pastí";"11.06.2019 10:24";"klara.herzogova";"11.06.2019 10:24";"klara.herzogova";"";"";"";NA;"";NA;"";"amp304";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp304";"Cihelna Kunín - Hliništì, Štìpánova tùò";"";"";"Triturus cristatus";"26.04.2019 22:00";"Klára Herzogová";"ne";24;"slabı";"polojasno";"";NA;NA;40;"a na dno";"hnìdı";"zvíøené sedimenty";"";0;"Odbahnìní na podzim 2018, zvìtšovanı objem";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému)";"sucho";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"pøítomnost pulcù, prolovováno síkou, pozorování z hladiny";"16.05.2019 12:58";"klara.herzogova";"16.05.2019 13:07";"klara.herzogova";"";"";"";NA;"";NA;"";"amp304";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp304";"Cihelna Kunín - hliništì, Štìpánova tùò";"";"";"Triturus cristatus";"25.05.2018 22:00";"Dagmar Metysová";"ne";23;"slabı";"jasno";"";20;20;30;"";"hnìdı";"zvíøené sedimenty";"";100;"";NA;"";"orobince, abník jitrocelovı";"";"";"ano";"zazemòování, vysychání (mokøadního ekosystému)";"";"";"2";"";0;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";2;"";NA;"";"";"";NA;"Prolovováno síkou";"08.06.2018 11:57";"dagmar.metysova";"08.06.2018 11:57";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp304";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp304";"Cihelna Kunín - hliništì, Štìpánova tùò";"";"";"Triturus cristatus";"04.09.2018 22:00";"Dagmar Metysová";"ne";20;"slabı";"zataeno";"Po vydatnıch srákách";0;0;NA;"";"";"";"";100;"v letních mìsících tùò postupnì úplnì vyschla, ani po vydatnıch srákách se neobjevila voda. ";NA;"";"orobinec širokolistı";"";"";"ano";"vysychání (mokøadního ekosystému), vıvoj biocenózy, sukcese všeobecnì";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"12.09.2018 12:41";"dagmar.metysova";"12.09.2018 12:41";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp304";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp306";"Cihelna Kunín - pískovna, kulatá";"";"";"Triturus cristatus";"19.07.2019 22:00";"Klára Herzogová";"ne";27;"bezvìtøí";"jasno";"";0;NA;NA;"";"";"";"";NA;"sucho, tùò bez vody";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému), vıvoj biocenózy, sukcese všeobecnì";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"25.07.2019 7:46";"klara.herzogova";"25.07.2019 7:46";"klara.herzogova";"";"";"";NA;"";NA;"";"amp306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp306";"Cihelna Kunín - pískovna, kulatá";"";"";"Triturus cristatus";"06.06.2019 22:00";"Klára Herzogová";"ne";26;"bezvìtøí";"jasno";"Po vydatnıch srákách";NA;20;10;"";"hnìdı";"zvíøené sedimenty";"";50;"Po vydatnıch srákách je tùò èásteènì zvodnìlá. Bez obojivelníkù";NA;"";"rákos obecnı";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, zarùstání bøehù náletovımi døevinami, vysychání (mokøadního ekosystému)";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"11.06.2019 10:00";"klara.herzogova";"11.06.2019 10:00";"klara.herzogova";"";"";"";NA;"";NA;"";"amp306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp306";"Cihelna Kunín - pískovna, kulatá";"";"";"Triturus cristatus";"26.04.2019 22:00";"Klára Herzogová";"ne";24;"slabı";"polojasno";"";NA;NA;NA;"";"";"";"";NA;"dlouhodobì vyschlá ";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému), vıvoj biocenózy, sukcese všeobecnì, zarùstání bøehù náletovımi døevinami";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"16.05.2019 13:12";"klara.herzogova";"16.05.2019 13:12";"klara.herzogova";"";"";"";NA;"";NA;"";"amp306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp306";"Cihelna Kunín - pískovna, kulatá";"";"";"Triturus cristatus";"19.04.2018 22:00";"Dagmar Metysová";"ne";22;"bezvìtøí";"jasno";"";0;0;0;"Bez vody";"";"";"";50;"Tùò je ji delší dobu vyschlá";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému), zazemòování";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"16.05.2018 12:54";"dagmar.metysova";"16.05.2018 12:54";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp306";"Cihelna Kunín - pískovna, kulatá";"";"";"Triturus cristatus";"04.09.2018 22:00";"Dagmar Metysová";"ne";20;"slabı";"zataeno";"Po vydatnıch srákách";15;20;10;"";"hnìdı";"zvíøené sedimenty";"";50;"Vıjimeèné po vydatnıch srákách tùò aspoò èásteènì zvodnìlá, na jaøe bez vody. Bez obojivelníkù.";NA;"";"rákos obecnı";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému), zarùstání bøehù náletovımi døevinami";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"04.09.2018 8:31";"dagmar.metysova";"04.09.2018 8:33";"dagmar.metysova";"";"";"";NA;"";NA;"";"amp306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp303";"Cihelna Kunín - pískovna, úzká";"";"";"Triturus cristatus";"19.07.2019 22:00";"Klára Herzogová";"ne";27;"bezvìtøí";"jasno";"";5;NA;NA;"";"";"";"";NA;"sucho, tùò bez vody";NA;"";"";"";"";"ano";"vıvoj biocenózy, sukcese všeobecnì, vysychání (mokøadního ekosystému)";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"25.07.2019 7:47";"klara.herzogova";"25.07.2019 7:47";"klara.herzogova";"";"";"";NA;"";NA;"";"amp303";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp303";"Cihelna Kunín - pískovna, úzká";"";"";"Triturus cristatus";"06.06.2019 22:00";"Klára Herzogová";"ne";26;"bezvìtøí";"jasno";"";NA;60;2;"jílovitı zákal";"hnìdı";"zvíøené sedimenty";"";50;"";NA;"";"rákos obecnı";"";"";"ano";"vysychání (mokøadního ekosystému), vıvoj biocenózy, sukcese všeobecnì, zarùstání bøehù náletovımi døevinami";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Pouití ivolovné pasti";"11.06.2019 10:06";"klara.herzogova";"11.06.2019 10:06";"klara.herzogova";"";"";"";NA;"";NA;"";"amp303";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
